https://www.amazon.com/Compaq-Power-Switch-Board-Proliant/dp/B000MNFRAI/ref=sr_1_6362?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6362&ts_id=281414,Networking,Compaq Power Switch Board with LED Proliant DL360 G2 - Refurbished - 252358-001,https://m.media-amazon.com/images/I/31-yv0k4hKL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/3com-3C16791-Officeconnect-Speed-Switch/dp/B000MM6QPE/ref=sr_1_6363?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6363&ts_id=281414,Networking,3C16791 // 3COM OFFICECONNECT DUAL SPEED 8-POR SWITCH,https://m.media-amazon.com/images/I/31d9p3i6ziL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/3C17226-SuperStack-Switch-Cascade-Extend/dp/B000MLZOEE/ref=sr_1_6364?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6364&ts_id=281414,Networking,3COM 3C17226 SuperStack 3 Switch 4400 Cascade Extend Module,https://m.media-amazon.com/images/I/61rDB6pfQsL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Intellinet-Port-Metal-Switch-521970/dp/B000KOWQ76/ref=sr_1_6365?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6365&ts_id=281414,Networking,"Intellinet 16 Port 10/100 Metal Switch, 521970",https://m.media-amazon.com/images/I/21J1Z7ZTNDL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Nortel-470-48T-Managed-Ethernet-Switch/dp/B000JJ9MUG/ref=sr_1_6366?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6366&ts_id=281414,Networking,Nortel 470-48T Managed Ethernet Switch,https://m.media-amazon.com/images/I/41TIPhnMUAL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Cisco-WS-C6504-Catalyst-Switch-Chassis/dp/B000I0QI5S/ref=sr_1_6367?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6367&ts_id=281414,Networking,Cisco WS-C6504-E Catalyst 6504-E Switch Chassis,https://m.media-amazon.com/images/I/31nNxPtA5KL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Cisco-WIC-4ESW-4-Port-Ethernet-Interface/dp/B000H3D2ZA/ref=sr_1_6368?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6368&ts_id=281414,Networking,Cisco WIC-4ESW 4-Port Fast Ethernet Switch WAN Interface Card,https://m.media-amazon.com/images/I/91Yw3l5mQML._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Allied-Telesis-FS750-WebSmart-Switch/dp/B000ERU9NW/ref=sr_1_6369?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6369&ts_id=281414,Networking,Allied Telesis at FS750/24 WebSmart Switch - Switch - verwaltet,https://m.media-amazon.com/images/I/31fy1TKnjzL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Switch-J36305-Category-Switches-Bridges/dp/B000E85SSM/ref=sr_1_6370?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6370&ts_id=281414,Networking,Switch - 4 Ports (J36305) Category: Switches and Bridges,https://m.media-amazon.com/images/I/1108C4E24AL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/VGA-Crossover-Switchbox-DB15/dp/B000BSLPU0/ref=sr_1_6371?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6371&ts_id=281414,Networking,"2 To 2 VGA Crossover Switchbox, DB15",https://m.media-amazon.com/images/I/21TXVW4RP2L._AC_UY1500_.jpg,,,,,
